also_consider,attribution,attrs,available_for_demo,available_to_buy_online,blueprint,content,date_of_review,description,description_text,enabled,excerpt,featured_description,featured_in_product_category,filename,has_files,href,id,level,link,local_only,manufacturer,marks,monthly_feature,monthly_featuree,pairs_well_with,price,product-categories,product-category,product_hero_image,published,quote,quote_attribution,quote_text,reivews_set,rel,shipping,show_price,specs,specs_text,system_category,target,text,textAlign,title,type,updated_at,updated_by
,,,true,true,product,,,,,,,,true,stellia-headphones,,,f3541660-c952-428b-9e4f-09d9d4cb4211,,,false,3064152a-a1d8-4386-8c9f-ee85ab1f1c04,,,,,2999,headphones,,stewllia-3.jpg,,"'The Stellias have a spacious presentation, and the angling of the Beryllium drive units towards the front of the earpieces – a placement more closely aligned to that of a typical stereo speakers set-up – means that the sound is presented more in front of the listener rather than just between their ears.'","'What HiFi'","'The Stellias have a spacious presentation, and the angling of the Beryllium drive units towards the front of the earpieces – a placement more closely aligned to that of a typical stereo speakers set-up – means that the sound is presented more in front of the listener rather than just between their ears.'",,,25,true,,,headphones,,"'Carrying case provided - 9.8""x9.4""x4.7"" (250x240x120mm)'",,Stellia,hard_break,1696528003,87641989-b935-429e-81a7-ccf64c5d34d6
,,,true,true,product,,,,,,,,,strato-bianconero,,,fc875250-9807-4822-862f-a5eb71b9130d,,,false,77deafaf-8941-4abc-9498-a84cdb3cce81,,,,,22975,turntables,,strato-bianco-schraeg-mit-netzteil1-2048x.jpg,,,,,,,300,true,,,source,,"'We can also do classic and angular. Our Strato is available in two versions - with a black or white acrylic finish. The two levels enclose a solid aluminum core. In the Bianco version, the platter is made of acrylic; in the Nero version, we opted for POM. Both platters rotate above our TMD braring - but what is particularly interesting is the view underneath the platter. Instead of using an external motor - as is almost standard for us - we have combined three drives with belts, invisible but highly effective. In keeping with the classic shape, we also supply the perfectly fitting cover.'",,"'Strato Bianco/Nero'",text,1749216070,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,stratus-10-15m,,,db7e8557-3d6d-446c-a435-9f01c252a6f4,,,false,828aa14b-9f0c-418a-af54-2ec585b70f2a,,,,,155,power-cables,,stp10_hero.webp,,,,,,,25,true,,,cables,,"'Stratus is Wireworld’s entry-level power conditioning cord, but thanks to the world-class noise-canceling Fluxfield design and ultra-quiet COMPOSILEX 5 insulation, it clearly outperforms high-end audiophile power cords selling for much higher prices. The improvements most often reported by owners include greater clarity, more impactful bass and reduced listening fatigue. The high-end flat design is also more flexible than other shielded 12AWG power cords and the silver-clad plug contacts make quieter, lower loss connections than the Gold and Rhodium used on other audiophile power cords. Since Wireworld power conditioning cords function as filters, longer lengths provide higher performance.'",,"'Stratus 10, 1.5M'",text,1751397859,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,stream-1,,,543f7ab6-d51a-4a52-8be4-9bd6897a81bf,,,false,236454e8-3435-4850-9539-4399e0916f07,,,,,3100,server-streaming,,stream1-1.webp,,,,,,,60,true,,,source,,'10',,"'Stream 1'",text,1749062764,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,stream-3,,,8c7ec5c3-c0e2-4afa-bd02-5e52c0f75427,,,false,236454e8-3435-4850-9539-4399e0916f07,,,,,8000,server-streaming,,stream3-music-streamer-server-white-background_1.webp,,,,,,,120,true,,,source,,'22',,"'Stream 3'",text,1749062826,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,suara,,,6bf013cd-b964-4a59-91b9-9fe35697c61e,,,false,0d4e2b4e-4f8a-43a6-8bf0-41b3c3860de4,,,,,5290,power-amplifiers,,lab12-suara-side-frozen-silver.png,,"'2 x 50 Watt Class A Power Amplifier'",Lab12,"'2 x 50 Watt Class A Power Amplifier'",,,80,true,,,amplification,,"""• Weight: 19.5Kg\_""",,suara,hard_break,1692903253,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,false,true,product,,,,,,,,,summit,,,c85427bb-bfa0-4ced-aa21-0bcfc906c6a3,,,false,ccbe2ee8-656d-493e-87ef-efeaf1dd41e5,,,,,25000,speakers,,summit-gallery.jpg,,,,,,,500,true,,,speakers,,"'72kg each'",,Summit,text,1659191777,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,suono,,,58f86fcc-eaba-4d56-9ae3-04905eb81483,,,false,0d4e2b4e-4f8a-43a6-8bf0-41b3c3860de4,,,,,3490,power-amplifiers,,lab12-suono-side-matt-black.png,,,,,,,80,true,,,amplification,,"""• Weight: 18Kg\_\_""",,suono,text,1692903213,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,sutz,,,2703fc85-0f33-4cbe-a903-71ef9b64f6ad,,,false,7ba65b16-79c3-47fb-9d6a-995354450369,,,,,3800,phonostage,,sutherland-sutz-600x600__42250.jpg,,,,,,,60,true,,,source,,"' 15 lb.'",,SUTZ,text,1749231369,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,symphonysavant,,,dd30e19e-46c6-450c-a0f8-817c9e091dde,,,false,93f5c42c-e937-4a2b-9529-1800e137fbfa,,,,,21995,turntables,,2c9a5298-2.jpg,,,,,,,250,true,,,source,,""" 20″ wide\_(508 mm) \_x 16.5″ deep\_(419 mm) x\_ \_9″ high (average 228 mm)\_ \_70 lbs.""",,Symphony/Savant,text,1749216409,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,t-5i-subwoofer,,,f08f51e8-5ca9-45a9-94f8-b056472f8f0d,,,false,70535a3a-d216-402b-8c58-eef0130d4462,,,,,699,subwoofers,,t5x_blk_tqshadow-600x600.png,,"'We’ve just started listening seriously, so we’ll have a full review in a few weeks. For those who place tremendous weight on first impressions, these three new subwoofers from REL are definite winners.'","'Tone Publication'","'We’ve just started listening seriously, so we’ll have a full review in a few weeks. For those who place tremendous weight on first impressions, these three new subwoofers from REL are definite winners.'",,,60,true,,,speakers,,"'FINISH: High Gloss Black, High Gloss White, 5 coats'",,T/5x,text,1652474295,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,,,,,,,,,,,,t-7i-subwoofer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,t-91-subwoofer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,true,true,product,,,,,,,,,talus,,,d03b0e20-d2b9-4557-b7b6-37b9b2f67408,,,false,ccbe2ee8-656d-493e-87ef-efeaf1dd41e5,,,,,14200,speakers,,talus-gallery.jpg,,,,,,,400,true,,,speakers,,"'93kg each'",,Talus,text,1659191989,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Part Time Audiophile'",,true,true,product,,,,,true,,,,tambaqui,,'https://en.wikipedia.org/wiki/Utrecht',m9x4a0uu,,'https://pt.audio/2020/09/25/mola-mola-tambaqui-dac-review/',false,f4645f57-c1fa-43a5-8c4c-69a7134a758c,,,,,13500,dacs,,mola_mola_studio-8.jpg,,"'The Mola Mola Tambaqui is ultra-fi digital sprinkled with a little extra sonic coziness'","'Part Time Audiophile'","'The Mola Mola Tambaqui is ultra-fi digital sprinkled with a little extra sonic coziness'",,"'noopener noreferrer'",100,true,,,source,_blank,"'. It’s prim and proper by all appearances, the manicured image of perfection, and yet beneath it all it still has that signature Dutch warmth and character, even if a little more formally served than in Amsterdam. The Mola Mola Tambaqui is ultra-fi digital sprinkled with a little extra sonic coziness, and taken down the price ladder several rungs. Looking for Summit-Fi without the price tag? This little fishy could just be your ticket upstream.'",,null,Review,1745605408,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,td-102,,,1b69c022-0f52-4b83-9b5c-e32f3f75794e,,,false,4a0237b6-c317-4afa-8b86-96fc7c168a44,,,,,1099,turntables,,20200910_Thorens-TD-102-A-NB_04_72.jpg,,,,,,,60,true,,,source,,"'Function fully automatic Drive system internal belt Motor electronically controlled dc motor Speeds 33-1/3, 45 rpm. Speed select electronically Platter 12“ Die-cast aluminium Tonearm carbon tonearm TP 72 Cartridge Audio Technica AT VM95E Shut off automatically Phono preamplifier yes (switchable MM) Power supply external mains adaptor 12V DC Dimensions 420 x 141 x 360 mm (W x H x D) Weight 5,4 Kg Finish black high gloss, walnut high gloss, anthracite colored top plate Scope of delivery mains adaptor, dust cover (acrylic), RCA interconnects, operating instructions'",,"'TD 102'",text,1655998121,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,Stereophile,,true,true,product,,,,,true,,,,td-124-dd,,,de2697b7-2321-420d-aff3-1c3aba8727bd,,'https://www.stereophile.com/content/thorens-td-124-dd-record-player',false,4a0237b6-c317-4afa-8b86-96fc7c168a44,,,,,11999,turntables,,Thorens-TD-124-DD-1692385958.jpg,,"'Gunter Kürten and the Thorens team have made good decisions in bringing to market a turntable that pays homage to the original TD 124 while updating it at the same time.'",Stereophile,"'Gunter Kürten and the Thorens team have made good decisions in bringing to market a turntable that pays homage to the original TD 124 while updating it at the same time.'",,,100,true,,,source,,"'Gunter Kürten and the Thorens team have made good decisions in bringing to market a turntable that pays homage to the original TD 124 while updating it at the same time.'",,"'TD-124 DD'",Review,1692386323,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Hi-Fi News & Record Review'",,true,true,product,,,,,true,,,,td-1500,,,e34be91a-abe1-4023-85cc-6460fd5bdcc2,,'https://www.hifinews.com/content/thorens-td-1500-turntable',false,4a0237b6-c317-4afa-8b86-96fc7c168a44,,,,,2999,turntables,,20210722_Thorens-TD1500-NB_01_72.jpg,,"'The build, looks and price are irresistible, but it''s the sound quality that will delight those seeking an amalgam of vintage and modern.'","'Hi-Fi News & Record Review'","'The build, looks and price are irresistible, but it''s the sound quality that will delight those seeking an amalgam of vintage and modern.'",,,80,true,,,source,,"""The build, looks and price are irresistible, but it's the sound quality that will delight those seeking an amalgam of vintage and modern.\_""",,"'TD 1500'",Review,1655997402,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Hi-Fi News & Record Review'",,true,true,product,,,,,true,,,,td-1601,,,d1a05de6-1cd4-49e8-a63c-01f2e9d98f32,,'https://www.hifinews.com/content/thorens-td-1601-turntable',false,4a0237b6-c317-4afa-8b86-96fc7c168a44,,,,,4699,turntables,,TD_1601_Nussbaum_72-1655996430.jpg,,"'Thorens has brought a classic turntable design expertly up to date by adding an ingenious modern twist to a tried-and-tested recipe. The result is a turntable with a highly impressive sound at the price, with none of the softness of the original.'","'Hi-Fi New & Record Review'","'Thorens has brought a classic turntable design expertly up to date by adding an ingenious modern twist to a tried-and-tested recipe. The result is a turntable with a highly impressive sound at the price, with none of the softness of the original.'",,,80,true,,,source,,"'Thorens has brought a classic turntable design expertly up to date by adding an ingenious modern twist to a tried-and-tested recipe. The result is a turntable with a highly impressive sound at the price, with none of the softness of the original.'",,"'TD 1601'",Review,1655996990,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,td-403,,,8dc7c49a-bd00-4c31-868a-601279eaf355,,,false,4a0237b6-c317-4afa-8b86-96fc7c168a44,,,,,2099,turntables,,20210722_Thorens-TD403-DD-BLK-HGL_03_72.jpg,,,,,,,60,true,,,source,,"""Weight:\_7,2 kg""",,"'TD 403'",text,1655997890,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,,,,,,,,,,,,te-kaitora-rua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"'Part Time Audiophile'",,true,true,product,,'2020-07-05',,,true,,,,the-degritter,,,jG7mgEyC,'2','https://parttimeaudiophile.com/2020/07/05/degritter-ultrasonic-record-cleaning-machine-review/',false,842b6e7b-c048-43d6-b29e-a4b5924cbb31,,,,,3600,accessories,,degritter_mark_ii_black_front_left.jpg,,"'Ultrasonic cleaning works. What’s more, the Degritter makes ultrasonically cleaning LPs about as convenient as LP cleaning can get.'","'Part Time Audiophile'","'Ultrasonic cleaning works. What’s more, the Degritter makes ultrasonically cleaning LPs about as convenient as LP cleaning can get.'",,,100,true,,,accessories,,"""Ultrasonic cleaning works. What’s more, the Degritter makes ultrasonically cleaning LPs about as convenient as LP cleaning can get.\_\_""",,"'The Degritter MkII'",text,1749143627,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Ken Kessler, Hi-Fi News'",,true,true,product,,'2020-06-23',,,true,,,,the-premier-dac,,,9aec0f30-038f-48cf-a6c2-0447e8080084,,'https://www.hifinews.com/content/msb-premierpowerbase-modular-dac',false,1c11d0b2-7e5d-4d06-903b-83261879fb1d,,,,,27500,dacs,,white-premier-dac-front-with-powerbase-900px.jpg,,"'So lusciously liquid and resonant I was hard-pressed to accept the total absence of glassiness.'","'Ken Kessler, Hi-Fi News'","'So lusciously liquid and resonant I was hard-pressed to accept the total absence of glassiness.'",,,120,true,,,source,,"'Now I get why MSB''s DACs appear in so many exhibitors'' rooms at hi-fi shows: the blend of sonic excellence and flexibility places it in the select group that includes Esoteric, dCS, Chord and others of that calibre. Make no mistake: this is a serious investment, but the modular design is a bulwark against obsolescence. Throw in the role of preamp (if you''re all-digital) and the price seems less forbidding. A triumph.'",,"'Premier DAC'",text,1679419041,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,theta-8-spades-or-bananas,,,14404520-3b7c-4d2d-bf88-dc77780968e0,,,false,5815c329-d4fc-4b36-b4ca-1eeaffa54f39,,,,,1998,speaker-cables,,shunyata_research_theta_sc_large_full.jpg,,,,,,,80,true,,,cables,,"""Like their more affordable Gamma Series counterpart, Theta cables imbue the system with an unassailable sense of coherence, as if everything is in focus, without distortion or hard transients. There is an absence of perceived noise, allowing spectral and textural subtlety to come to the fore. Unlike common copper cables, Theta Series cables deliver explosive dynamics and pitch perfect frequency extension, even when compared to far more expensive cables. Theta's larger gauge VTX™ conductors add weight, dimensionality and an expansive, room-filling sound-stage.""",,"""Theta, 8', Spades or Bananas""",text,1751486982,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,ton-trager-m30-2-stand,,,09112050-d32f-4bd1-a0ac-41ee6d892537,,,false,af6abc03-1fdf-4687-8612-50da39ef993c,,,,,1600,stands,,30.2-11_1456678994.jpg,,"'A highly recommended stand if you own a pair of Harbeths and want to hear all of their capabilities!'","'Rene Van Es - EAR'","'A highly recommended stand if you own a pair of Harbeths and want to hear all of their capabilities!'",,,80,true,,,setting,,"'height:60 cm'",,"'Ton Trager M30.2 Stand'",text,1680874904,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,tor,,,b1002c68-6183-4f8f-8808-76f3c3db24ed,,,false,ccbe2ee8-656d-493e-87ef-efeaf1dd41e5,,,,,10500,speakers,,tor-gallery.jpg,,,,,,,300,true,,,speakers,,"'18kg each'",,Tor,text,1659192260,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,true,true,product,,,,,,,,,tz-vibe,,,331a0384-b215-497d-97f7-e953dc1d1ee6,,,false,7ba65b16-79c3-47fb-9d6a-995354450369,,,,,1400,phonostage,,BigLOCO-Hero-1200x500.jpg,,,,,,,40,true,,,phono-preamplifiers,,"'It is an incredible opportunity to try the Sutherland transimpedance experience at a more accessible price.'",,"'TZ Vibe'",bold,1749230443,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'What HiFi'",,true,true,product,,,,,true,,,,u2-mini,,'https://www.luminmusic.com/lumin-ir-control-package.html',mbidyyyb,2,'https://www.whathifi.com/hi-fi/music-streamers/lumin-u2-mini',false,9ce04f22-bba7-472e-9041-2fb9e0fd60c6,,,,,2880,server-streaming,,lumin-u2-mini.webp,,"'Partner the U2 Mini with a top-quality outboard DAC and it becomes a great way to bring streaming capability to your system.'","'What HiFi'","'Partner the U2 Mini with a top-quality outboard DAC and it becomes a great way to bring streaming capability to your system.'",,null,50,true,,,source,null,"'Partner the U2 Mini with a top-quality outboard DAC and it becomes a great way to bring streaming capability to your system.'",,null,Review,1749068153,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'HIFI Huff'",,true,true,product,,,,,true,,,,u2,,'https://www.luminmusic.com/support-leedh-processing.html',mbidq2sg,2,'https://www.stevehuffphoto.com/2023/05/23/lumin-u2-streamer-review-not-the-mini/',false,9ce04f22-bba7-472e-9041-2fb9e0fd60c6,,,,,6000,server-streaming,,lumin-u2.webp,,"'The Lumin U2 is a Bonafede winner and worth the investment if you stream digital music and love it. If you use a Node or one of those plastic $100 streamers from Amazon yet you have a really good high end DAC then you are indeed missing out.'","'HIFI Huff'","'The Lumin U2 is a Bonafede winner and worth the investment if you stream digital music and love it. If you use a Node or one of those plastic $100 streamers from Amazon yet you have a really good high end DAC then you are indeed missing out.'",,null,100,true,,,source,null,"'The Lumin U2 is a bonafide winner and worth the investment if you stream digital music and love it. If you use a Node or one of those plastic $100 streamers from Amazon yet you have a really good high end DAC then you are indeed missing out. Your digital can sound better and the U2 sits in the high end streaming sweet spot with incredible looks and performance.'",,null,Review,1749067743,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Absolute Sound'",,true,true,product,,,,,true,,,,umami-red,,,55d9c5a2-63c7-433c-b72b-0bec33165c7c,'3','https://www.theabsolutesound.com/articles/hana-umami-red-phono-cartridge/',false,f02f60c1-37bc-4e07-831c-253183164e48,,,false,,3995,phono-cartridges,,hana-ur-main-white-bg-1000x800px.jpg,,"'The word “umami” is said to be a fifth element of taste (beyond sweet, sour, salty, and bitter) that results from a perfect combination of the right ingredients—a form of savory deliciousness. The Umami Red is deliciously enjoyable. Color me impressed.'","'Absolute Sound'","'The word “umami” is said to be a fifth element of taste (beyond sweet, sour, salty, and bitter) that results from a perfect combination of the right ingredients—a form of savory deliciousness. The Umami Red is deliciously enjoyable. Color me impressed.'",,,40,true,,,source,,"'The word “umami” is said to be a fifth element of taste (beyond sweet, sour, salty, and bitter) that results from a perfect combination of the right ingredients—a form of savory deliciousness. The Umami Red is deliciously enjoyable. Color me impressed.'",,"'Umami Red'",Review,1697214123,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
